Review_ID,Product_Name,Review_Text,Label,Review_Date,Reviewer_Location,Review_Word_Count,Review_Char_Count,Sentiment_Polarity,Review_DayOfWeek,Reviewer_City,Reviewer_Country,Label_Encoded,Is_Duplicate_Review
2697,Smartwatch,Exceeded my expectations in every way. I'm really satisfied with my purchase.,Genuine,2025-07-06,"Berlin, Germany",12,77,0.5,Sunday,Berlin,Germany,1,True
2698,Noise Cancelling Earbuds,Works exactly as advertised. Exceeded my expectations in every way.,Genuine,2025-01-13,"Paris, France",10,67,0.25,Monday,Paris,France,1,True
2699,Noise Cancelling Earbuds,"This product is perfect in every aspect. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-03-23,"Austin, USA",16,101,1.0,Sunday,Austin,USA,0,True
2700,Fitness Tracker,Absolutely love this product! Absolutely love this product!,Genuine,2025-04-17,"Paris, France",8,59,0.625,Thursday,Paris,France,1,True
2701,Bluetooth Speaker,"This product is perfect in every aspect. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-03-05,"Berlin, Germany",16,101,1.0,Wednesday,Berlin,Germany,0,True
2702,Smartphone Case,The quality is outstanding and the performance is reliable. The quality is outstanding and the performance is reliable.,Genuine,2025-12-09,"Berlin, Germany",18,119,0.5,Tuesday,Berlin,Germany,1,True
2703,Bluetooth Speaker,I'm really satisfied with my purchase. I'm really satisfied with my purchase.,Genuine,2025-10-27,"Tokyo, Japan",12,77,0.5,Monday,Tokyo,Japan,1,True
2704,Portable Charger,"Best purchase ever, you'll regret not buying it immediately! So flawless it defies logic.",Fake,2025-08-16,"Paris, France",14,89,1.0,Saturday,Paris,France,0,True
2705,Eco-friendly Water Bottle,Exceeded my expectations in every way. Works exactly as advertised.,Genuine,2025-06-09,"London, UK",10,67,0.25,Monday,London,UK,1,True
2706,Noise Cancelling Earbuds,So flawless it defies logic. So flawless it defies logic.,Fake,2025-05-31,"Austin, USA",10,57,1.0,Saturday,Austin,USA,0,True
2707,Eco-friendly Water Bottle,The quality is outstanding and the performance is reliable. Works exactly as advertised.,Genuine,2025-09-26,"New York, USA",13,88,0.375,Friday,New York,USA,1,True
2708,Fitness Tracker,The quality is outstanding and the performance is reliable. Absolutely love this product!,Genuine,2025-03-16,"Tokyo, Japan",13,89,0.5625,Sunday,Tokyo,Japan,1,True
2709,Bluetooth Speaker,Works exactly as advertised. Absolutely love this product!,Genuine,2025-11-02,"Tokyo, Japan",8,58,0.4375,Sunday,Tokyo,Japan,1,True
2710,Gaming Mouse,Works exactly as advertised. The quality is outstanding and the performance is reliable.,Genuine,2025-09-10,"Chicago, USA",13,88,0.375,Wednesday,Chicago,USA,1,True
2711,Wireless Headphones,Exceeded my expectations in every way. Exceeded my expectations in every way.,Genuine,2025-09-16,"Boston, USA",12,77,0.0,Tuesday,Boston,USA,1,True
2712,Laptop Stand,The quality is outstanding and the performance is reliable. Absolutely love this product!,Genuine,2025-03-07,"Austin, USA",13,89,0.5625,Friday,Austin,USA,1,True
2713,Bluetooth Speaker,Works exactly as advertised. The quality is outstanding and the performance is reliable.,Genuine,2025-09-24,"Tokyo, Japan",13,88,0.375,Wednesday,Tokyo,Japan,1,True
2714,Smartwatch,"Best purchase ever, you'll regret not buying it immediately! I can't believe how amazing it is.",Fake,2025-04-09,"Boston, USA",16,95,0.8,Wednesday,Boston,USA,0,True
2715,Eco-friendly Water Bottle,I'm really satisfied with my purchase. Exceeded my expectations in every way.,Genuine,2025-10-02,"Los Angeles, USA",12,77,0.5,Thursday,Los Angeles,USA,1,True
2716,Smartwatch,An unbelievable product that exceeds all standards. This product is perfect in every aspect.,Fake,2025-10-01,"London, UK",14,92,0.375,Wednesday,London,UK,0,True
2717,Fitness Tracker,"I can't believe how amazing it is. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-01-30,"Los Angeles, USA",16,95,0.8,Thursday,Los Angeles,USA,0,True
2718,Eco-friendly Water Bottle,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-04-18,"Chicago, USA",18,121,1.0,Friday,Chicago,USA,0,True
2719,Fitness Tracker,I'm really satisfied with my purchase. Absolutely love this product!,Genuine,2025-06-23,"Paris, France",10,68,0.5625,Monday,Paris,France,1,True
2720,Eco-friendly Water Bottle,This product is perfect in every aspect. An unbelievable product that exceeds all standards.,Fake,2025-05-19,"London, UK",14,92,0.375,Monday,London,UK,0,True
2721,Fitness Tracker,I'm really satisfied with my purchase. The quality is outstanding and the performance is reliable.,Genuine,2025-01-29,"Seattle, USA",15,98,0.5,Wednesday,Seattle,USA,1,True
2722,Noise Cancelling Earbuds,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-08-28,"Los Angeles, USA",15,98,0.5,Thursday,Los Angeles,USA,1,True
2723,Portable Charger,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-12-10,"Paris, France",15,98,0.5,Wednesday,Paris,France,1,True
2724,Wireless Headphones,So flawless it defies logic. So flawless it defies logic.,Fake,2025-08-20,"New York, USA",10,57,1.0,Wednesday,New York,USA,0,True
2725,Laptop Stand,I can't believe how amazing it is. So flawless it defies logic.,Fake,2025-04-13,"Chicago, USA",12,63,0.8,Sunday,Chicago,USA,0,True
2726,Wireless Headphones,I'm really satisfied with my purchase. Works exactly as advertised.,Genuine,2025-12-26,"Seattle, USA",10,67,0.375,Friday,Seattle,USA,1,True
2727,Noise Cancelling Earbuds,I can't believe how amazing it is. An unbelievable product that exceeds all standards.,Fake,2025-02-07,"Miami, USA",14,86,0.17500000000000004,Friday,Miami,USA,0,True
2728,Portable Charger,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-09-06,"Berlin, Germany",15,98,0.5,Saturday,Berlin,Germany,1,True
2729,Gaming Mouse,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-08-10,"Paris, France",15,98,0.5,Sunday,Paris,France,1,True
2730,Eco-friendly Water Bottle,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-04-03,"Chicago, USA",15,98,0.5,Thursday,Chicago,USA,1,True
2731,Smartwatch,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-08-24,"Miami, USA",10,68,0.5625,Sunday,Miami,USA,1,True
2732,Noise Cancelling Earbuds,Absolutely love this product! Works exactly as advertised.,Genuine,2025-03-04,"Austin, USA",8,58,0.4375,Tuesday,Austin,USA,1,True
2733,Laptop Stand,"This product is perfect in every aspect. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-04-10,"Los Angeles, USA",16,101,1.0,Thursday,Los Angeles,USA,0,True
2734,Portable Charger,Works exactly as advertised. Works exactly as advertised.,Genuine,2025-03-25,"Seattle, USA",8,57,0.25,Tuesday,Seattle,USA,1,True
2735,Wireless Headphones,Works exactly as advertised. Absolutely love this product!,Genuine,2025-06-05,"Tokyo, Japan",8,58,0.4375,Thursday,Tokyo,Japan,1,True
2736,Noise Cancelling Earbuds,I can't believe how amazing it is. An unbelievable product that exceeds all standards.,Fake,2025-04-17,"Seattle, USA",14,86,0.17500000000000004,Thursday,Seattle,USA,0,True
2737,Eco-friendly Water Bottle,"So flawless it defies logic. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-04-23,"Denver, USA",14,89,1.0,Wednesday,Denver,USA,0,True
2738,Noise Cancelling Earbuds,I can't believe how amazing it is. An unbelievable product that exceeds all standards.,Fake,2025-03-08,"Denver, USA",14,86,0.17500000000000004,Saturday,Denver,USA,0,True
2739,Smartwatch,"Best purchase ever, you'll regret not buying it immediately! I can't believe how amazing it is.",Fake,2025-06-23,"London, UK",16,95,0.8,Monday,London,UK,0,True
2740,Gaming Mouse,This product is perfect in every aspect. This product is perfect in every aspect.,Fake,2025-12-01,"Tokyo, Japan",14,81,1.0,Monday,Tokyo,Japan,0,True
2741,Laptop Stand,Exceeded my expectations in every way. I'm really satisfied with my purchase.,Genuine,2025-05-10,"Denver, USA",12,77,0.5,Saturday,Denver,USA,1,True
2742,Eco-friendly Water Bottle,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-06-07,"Paris, France",10,68,0.5625,Saturday,Paris,France,1,True
2743,Laptop Stand,"So flawless it defies logic. Best purchase ever, you'll regret not buying it immediately!",Fake,2025-09-10,"Tokyo, Japan",14,89,1.0,Wednesday,Tokyo,Japan,0,True
2744,Laptop Stand,Exceeded my expectations in every way. Exceeded my expectations in every way.,Genuine,2025-09-22,"Denver, USA",12,77,0.0,Monday,Denver,USA,1,True
2745,Portable Charger,"Best purchase ever, you'll regret not buying it immediately! This product is perfect in every aspect.",Fake,2025-03-14,"Seattle, USA",16,101,1.0,Friday,Seattle,USA,0,True
2746,Fitness Tracker,Exceeded my expectations in every way. Exceeded my expectations in every way.,Genuine,2025-10-08,"Denver, USA",12,77,0.0,Wednesday,Denver,USA,1,True
2747,Fitness Tracker,The quality is outstanding and the performance is reliable. Works exactly as advertised.,Genuine,2025-05-21,"Seattle, USA",13,88,0.375,Wednesday,Seattle,USA,1,True
2748,Laptop Stand,So flawless it defies logic. This product is perfect in every aspect.,Fake,2025-12-19,"Miami, USA",12,69,1.0,Friday,Miami,USA,0,True
2749,Portable Charger,An unbelievable product that exceeds all standards. This product is perfect in every aspect.,Fake,2025-08-31,"London, UK",14,92,0.375,Sunday,London,UK,0,True
2750,Eco-friendly Water Bottle,The quality is outstanding and the performance is reliable. Absolutely love this product!,Genuine,2025-06-02,"Seattle, USA",13,89,0.5625,Monday,Seattle,USA,1,True
2751,Eco-friendly Water Bottle,The quality is outstanding and the performance is reliable. Works exactly as advertised.,Genuine,2025-02-04,"Austin, USA",13,88,0.375,Tuesday,Austin,USA,1,True
2752,Bluetooth Speaker,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-09-22,"Tokyo, Japan",15,98,0.5,Monday,Tokyo,Japan,1,True
2753,Smartwatch,This product is perfect in every aspect. This product is perfect in every aspect.,Fake,2025-07-20,"Chicago, USA",14,81,1.0,Sunday,Chicago,USA,0,True
2754,Fitness Tracker,I can't believe how amazing it is. I can't believe how amazing it is.,Fake,2025-03-29,"Tokyo, Japan",14,69,0.6000000000000001,Saturday,Tokyo,Japan,0,True
2755,Eco-friendly Water Bottle,So flawless it defies logic. So flawless it defies logic.,Fake,2025-07-25,"Denver, USA",10,57,1.0,Friday,Denver,USA,0,True
2756,Gaming Mouse,So flawless it defies logic. This product is perfect in every aspect.,Fake,2025-12-12,"Miami, USA",12,69,1.0,Friday,Miami,USA,0,True
2757,Fitness Tracker,Works exactly as advertised. Absolutely love this product!,Genuine,2025-11-05,"Chicago, USA",8,58,0.4375,Wednesday,Chicago,USA,1,True
2758,Fitness Tracker,An unbelievable product that exceeds all standards. So flawless it defies logic.,Fake,2025-05-10,"Miami, USA",12,80,0.375,Saturday,Miami,USA,0,True
2759,Gaming Mouse,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-12-26,"New York, USA",18,121,1.0,Friday,New York,USA,0,True
2760,Laptop Stand,"Best purchase ever, you'll regret not buying it immediately! I can't believe how amazing it is.",Fake,2025-02-28,"Seattle, USA",16,95,0.8,Friday,Seattle,USA,0,True
2761,Eco-friendly Water Bottle,I'm really satisfied with my purchase. Exceeded my expectations in every way.,Genuine,2025-11-02,"New York, USA",12,77,0.5,Sunday,New York,USA,1,True
2762,Eco-friendly Water Bottle,"Best purchase ever, you'll regret not buying it immediately! An unbelievable product that exceeds all standards.",Fake,2025-03-30,"Los Angeles, USA",16,112,0.375,Sunday,Los Angeles,USA,0,True
2763,Gaming Mouse,So flawless it defies logic. This product is perfect in every aspect.,Fake,2025-02-02,"London, UK",12,69,1.0,Sunday,London,UK,0,True
2764,Smartwatch,So flawless it defies logic. An unbelievable product that exceeds all standards.,Fake,2025-10-11,"Paris, France",12,80,0.375,Saturday,Paris,France,0,True
2765,Smartphone Case,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-02-17,"Berlin, Germany",18,121,1.0,Monday,Berlin,Germany,0,True
2766,Smartwatch,An unbelievable product that exceeds all standards. An unbelievable product that exceeds all standards.,Fake,2025-01-17,"Boston, USA",14,103,-0.25,Friday,Boston,USA,0,True
2767,Fitness Tracker,Works exactly as advertised. The quality is outstanding and the performance is reliable.,Genuine,2025-11-23,"San Francisco, USA",13,88,0.375,Sunday,San Francisco,USA,1,True
2768,Gaming Mouse,I can't believe how amazing it is. I can't believe how amazing it is.,Fake,2025-07-18,"Austin, USA",14,69,0.6000000000000001,Friday,Austin,USA,0,True
2769,Smartphone Case,The quality is outstanding and the performance is reliable. Exceeded my expectations in every way.,Genuine,2025-04-21,"New York, USA",15,98,0.5,Monday,New York,USA,1,True
2770,Smartwatch,Works exactly as advertised. The quality is outstanding and the performance is reliable.,Genuine,2025-11-03,"Boston, USA",13,88,0.375,Monday,Boston,USA,1,True
2771,Wireless Headphones,The quality is outstanding and the performance is reliable. The quality is outstanding and the performance is reliable.,Genuine,2025-08-26,"London, UK",18,119,0.5,Tuesday,London,UK,1,True
2772,Portable Charger,Exceeded my expectations in every way. The quality is outstanding and the performance is reliable.,Genuine,2025-03-20,"Denver, USA",15,98,0.5,Thursday,Denver,USA,1,True
2773,Smartphone Case,Absolutely love this product! Works exactly as advertised.,Genuine,2025-02-23,"San Francisco, USA",8,58,0.4375,Sunday,San Francisco,USA,1,True
2774,Fitness Tracker,I can't believe how amazing it is. An unbelievable product that exceeds all standards.,Fake,2025-12-07,"Boston, USA",14,86,0.17500000000000004,Sunday,Boston,USA,0,True
2775,Fitness Tracker,I can't believe how amazing it is. This product is perfect in every aspect.,Fake,2025-12-28,"Seattle, USA",14,75,0.8,Sunday,Seattle,USA,0,True
2776,Bluetooth Speaker,"Best purchase ever, you'll regret not buying it immediately! An unbelievable product that exceeds all standards.",Fake,2025-06-23,"Boston, USA",16,112,0.375,Monday,Boston,USA,0,True
2777,Gaming Mouse,Works exactly as advertised. Absolutely love this product!,Genuine,2025-07-22,"Paris, France",8,58,0.4375,Tuesday,Paris,France,1,True
2778,Wireless Headphones,"Best purchase ever, you'll regret not buying it immediately! An unbelievable product that exceeds all standards.",Fake,2025-12-17,"New York, USA",16,112,0.375,Wednesday,New York,USA,0,True
2779,Portable Charger,Absolutely love this product! I'm really satisfied with my purchase.,Genuine,2025-06-28,"Seattle, USA",10,68,0.5625,Saturday,Seattle,USA,1,True
2780,Fitness Tracker,Works exactly as advertised. Absolutely love this product!,Genuine,2025-02-16,"London, UK",8,58,0.4375,Sunday,London,UK,1,True
2781,Fitness Tracker,"Best purchase ever, you'll regret not buying it immediately! I can't believe how amazing it is.",Fake,2025-03-21,"Chicago, USA",16,95,0.8,Friday,Chicago,USA,0,True
2782,Smartwatch,"Best purchase ever, you'll regret not buying it immediately! Best purchase ever, you'll regret not buying it immediately!",Fake,2025-05-31,"Boston, USA",18,121,1.0,Saturday,Boston,USA,0,True
2783,Eco-friendly Water Bottle,Works exactly as advertised. Absolutely love this product!,Genuine,2025-11-14,"New York, USA",8,58,0.4375,Friday,New York,USA,1,True
2784,Noise Cancelling Earbuds,So flawless it defies logic. An unbelievable product that exceeds all standards.,Fake,2025-04-26,"Boston, USA",12,80,0.375,Saturday,Boston,USA,0,True
2785,Portable Charger,I can't believe how amazing it is. This product is perfect in every aspect.,Fake,2025-10-10,"Boston, USA",14,75,0.8,Friday,Boston,USA,0,True
2786,Portable Charger,This product is perfect in every aspect. An unbelievable product that exceeds all standards.,Fake,2025-05-19,"Seattle, USA",14,92,0.375,Monday,Seattle,USA,0,True
